sequence,urn,document,lexeme
168,urn:cts:compnov:bible.genesis:7.9,septuagint,ls.n46529
169,urn:cts:compnov:bible.genesis:7.10,greek,lsj.n22209
169,urn:cts:compnov:bible.genesis:7.10,vulgate,ls.n48771
169,urn:cts:compnov:bible.genesis:7.10,targum,ls.n17516
169,urn:cts:compnov:bible.genesis:7.10,targum,ls.n46529
169,urn:cts:compnov:bible.genesis:7.10,septuagint,ls.n17516
169,urn:cts:compnov:bible.genesis:7.10,septuagint,ls.n46529
170,urn:cts:compnov:bible.genesis:7.11,vulgate,ls.n42012
170,urn:cts:compnov:bible.genesis:7.11,vulgate,ls.n46529
170,urn:cts:compnov:bible.genesis:7.11,vulgate,ls.n2980
170,urn:cts:compnov:bible.genesis:7.11,targum,ls.n42012
170,urn:cts:compnov:bible.genesis:7.11,targum,ls.n46529
170,urn:cts:compnov:bible.genesis:7.11,targum,ls.n2980
170,urn:cts:compnov:bible.genesis:7.11,septuagint,ls.n42012
170,urn:cts:compnov:bible.genesis:7.11,septuagint,ls.n46529
170,urn:cts:compnov:bible.genesis:7.11,septuagint,ls.n2980
171,urn:cts:compnov:bible.genesis:7.12,greek,lsj.n22209
171,urn:cts:compnov:bible.genesis:7.12,vulgate,ls.n17516
171,urn:cts:compnov:bible.genesis:7.12,vulgate,ls.n46529
171,urn:cts:compnov:bible.genesis:7.12,septuagint,ls.n17516
171,urn:cts:compnov:bible.genesis:7.12,septuagint,ls.n46529
172,urn:cts:compnov:bible.genesis:7.13,vulgate,ls.n46529
172,urn:cts:compnov:bible.genesis:7.13,targum,ls.n46529
172,urn:cts:compnov:bible.genesis:7.13,septuagint,ls.n46529
173,urn:cts:compnov:bible.genesis:7.14,vulgate,ls.n29781
173,urn:cts:compnov:bible.genesis:7.14,targum,ls.n41252
173,urn:cts:compnov:bible.genesis:7.14,septuagint,ls.n29781
174,urn:cts:compnov:bible.genesis:7.15,greek,lsj.n31130
174,urn:cts:compnov:bible.genesis:7.15,vulgate,ls.n46529
174,urn:cts:compnov:bible.genesis:7.15,targum,ls.n46529
174,urn:cts:compnov:bible.genesis:7.15,septuagint,ls.n46529
175,urn:cts:compnov:bible.genesis:7.16,vulgate,ls.n46529
175,urn:cts:compnov:bible.genesis:7.16,targum,ls.n46529
175,urn:cts:compnov:bible.genesis:7.16,septuagint,ls.n46529
175,urn:cts:compnov:bible.genesis:7.16,septuagint,ls.n8535
176,urn:cts:compnov:bible.genesis:7.17,greek,lsj.n22209
176,urn:cts:compnov:bible.genesis:7.17,vulgate,ls.n17516
176,urn:cts:compnov:bible.genesis:7.17,vulgate,ls.n46529
176,urn:cts:compnov:bible.genesis:7.17,vulgate,ls.n29924
176,urn:cts:compnov:bible.genesis:7.17,targum,ls.n46529
176,urn:cts:compnov:bible.genesis:7.17,targum,ls.n11570
176,urn:cts:compnov:bible.genesis:7.17,septuagint,ls.n17516
176,urn:cts:compnov:bible.genesis:7.17,septuagint,ls.n46529
176,urn:cts:compnov:bible.genesis:7.17,septuagint,ls.n29924
177,urn:cts:compnov:bible.genesis:7.18,vulgate,ls.n41195
177,urn:cts:compnov:bible.genesis:7.18,vulgate,ls.n17964
177,urn:cts:compnov:bible.genesis:7.18,targum,ls.n11570
177,urn:cts:compnov:bible.genesis:7.18,targum,ls.n17964
177,urn:cts:compnov:bible.genesis:7.18,septuagint,ls.n29924
177,urn:cts:compnov:bible.genesis:7.18,septuagint,ls.n17964
178,urn:cts:compnov:bible.genesis:7.19,greek,lsj.n31130
178,urn:cts:compnov:bible.genesis:7.19,vulgate,ls.n46529
178,urn:cts:compnov:bible.genesis:7.19,targum,ls.n46529
178,urn:cts:compnov:bible.genesis:7.19,septuagint,ls.n46529
179,urn:cts:compnov:bible.genesis:7.20,vulgate,ls.n46529
179,urn:cts:compnov:bible.genesis:7.20,septuagint,ls.n46529
180,urn:cts:compnov:bible.genesis:7.21,greek,lsj.n12641
180,urn:cts:compnov:bible.genesis:7.21,vulgate,ls.n46529
180,urn:cts:compnov:bible.genesis:7.21,vulgate,ls.n29781
180,urn:cts:compnov:bible.genesis:7.21,vulgate,ls.n41252
180,urn:cts:compnov:bible.genesis:7.21,targum,ls.n29707
180,urn:cts:compnov:bible.genesis:7.21,targum,ls.n46529
180,urn:cts:compnov:bible.genesis:7.21,targum,ls.n29781
180,urn:cts:compnov:bible.genesis:7.21,targum,ls.n41252
180,urn:cts:compnov:bible.genesis:7.21,septuagint,ls.n29707
180,urn:cts:compnov:bible.genesis:7.21,septuagint,ls.n46529
180,urn:cts:compnov:bible.genesis:7.21,septuagint,ls.n29781
181,urn:cts:compnov:bible.genesis:7.22,greek,lsj.n45996
181,urn:cts:compnov:bible.genesis:7.22,greek,lsj.n31130
181,urn:cts:compnov:bible.genesis:7.22,greek,lsj.n12641
181,urn:cts:compnov:bible.genesis:7.22,vulgate,ls.n46529
181,urn:cts:compnov:bible.genesis:7.22,vulgate,ls.n29707
181,urn:cts:compnov:bible.genesis:7.22,targum,ls.n46529
181,urn:cts:compnov:bible.genesis:7.22,targum,ls.n29707
181,urn:cts:compnov:bible.genesis:7.22,septuagint,ls.n20077
181,urn:cts:compnov:bible.genesis:7.22,septuagint,ls.n46529
181,urn:cts:compnov:bible.genesis:7.22,septuagint,ls.n29707
182,urn:cts:compnov:bible.genesis:7.23,greek,lsj.n31130
182,urn:cts:compnov:bible.genesis:7.23,vulgate,ls.n46529
182,urn:cts:compnov:bible.genesis:7.23,vulgate,ls.n15868
182,urn:cts:compnov:bible.genesis:7.23,targum,ls.n46529
182,urn:cts:compnov:bible.genesis:7.23,targum,ls.n15868
182,urn:cts:compnov:bible.genesis:7.23,septuagint,ls.n46529
182,urn:cts:compnov:bible.genesis:7.23,septuagint,ls.n15868
183,urn:cts:compnov:bible.genesis:7.24,septuagint,ls.n46529
184,urn:cts:compnov:bible.genesis:8.1,greek,lsj.n31130
184,urn:cts:compnov:bible.genesis:8.1,vulgate,ls.n46529
184,urn:cts:compnov:bible.genesis:8.1,vulgate,ls.n15868
184,urn:cts:compnov:bible.genesis:8.1,targum,ls.n46529
184,urn:cts:compnov:bible.genesis:8.1,targum,ls.n15868
184,urn:cts:compnov:bible.genesis:8.1,targum,ls.n17516
184,urn:cts:compnov:bible.genesis:8.1,septuagint,ls.n46529
184,urn:cts:compnov:bible.genesis:8.1,septuagint,ls.n41252
184,urn:cts:compnov:bible.genesis:8.1,septuagint,ls.n15868
184,urn:cts:compnov:bible.genesis:8.1,septuagint,ls.n7622
185,urn:cts:compnov:bible.genesis:8.2,vulgate,ls.n8535
185,urn:cts:compnov:bible.genesis:8.2,vulgate,ls.n46529
185,urn:cts:compnov:bible.genesis:8.2,targum,ls.n8535
185,urn:cts:compnov:bible.genesis:8.2,targum,ls.n46529
185,urn:cts:compnov:bible.genesis:8.2,septuagint,ls.n46529
186,urn:cts:compnov:bible.genesis:8.3,vulgate,ls.n46529
186,urn:cts:compnov:bible.genesis:8.3,vulgate,ls.n8883
186,urn:cts:compnov:bible.genesis:8.3,targum,ls.n46529
186,urn:cts:compnov:bible.genesis:8.3,septuagint,ls.n46529
187,urn:cts:compnov:bible.genesis:8.4,vulgate,ls.n41284
188,urn:cts:compnov:bible.genesis:8.5,greek,lsj.n74735
188,urn:cts:compnov:bible.genesis:8.5,vulgate,ls.n15868
188,urn:cts:compnov:bible.genesis:8.5,vulgate,ls.n3120
188,urn:cts:compnov:bible.genesis:8.5,targum,ls.n15868
188,urn:cts:compnov:bible.genesis:8.5,targum,ls.n3120
188,urn:cts:compnov:bible.genesis:8.5,septuagint,ls.n3120
189,urn:cts:compnov:bible.genesis:8.6,greek,lsj.n22209
189,urn:cts:compnov:bible.genesis:8.6,greek,lsj.n84234
189,urn:cts:compnov:bible.genesis:8.6,vulgate,ls.n48771
189,urn:cts:compnov:bible.genesis:8.6,vulgate,ls.n2980
189,urn:cts:compnov:bible.genesis:8.6,vulgate,ls.n17516
189,urn:cts:compnov:bible.genesis:8.6,vulgate,ls.n14028
189,urn:cts:compnov:bible.genesis:8.6,targum,ls.n17516
189,urn:cts:compnov:bible.genesis:8.6,targum,ls.n46529
189,urn:cts:compnov:bible.genesis:8.6,targum,ls.n2980
189,urn:cts:compnov:bible.genesis:8.6,septuagint,ls.n17516
189,urn:cts:compnov:bible.genesis:8.6,septuagint,ls.n46529
189,urn:cts:compnov:bible.genesis:8.6,septuagint,ls.n2980
190,urn:cts:compnov:bible.genesis:8.7,greek,lsjx.n37200
190,urn:cts:compnov:bible.genesis:8.7,septuagint,ls.n29328
190,urn:cts:compnov:bible.genesis:8.7,septuagint,ls.n7622
190,urn:cts:compnov:bible.genesis:8.7,septuagint,ls.n46529
191,urn:cts:compnov:bible.genesis:8.8,greek,lsj.n74735
191,urn:cts:compnov:bible.genesis:8.8,vulgate,ls.n50883
191,urn:cts:compnov:bible.genesis:8.8,vulgate,ls.n7622
191,urn:cts:compnov:bible.genesis:8.8,targum,ls.n46529
191,urn:cts:compnov:bible.genesis:8.8,septuagint,ls.n7622
191,urn:cts:compnov:bible.genesis:8.8,septuagint,ls.n24717
191,urn:cts:compnov:bible.genesis:8.8,septuagint,ls.n46529
191,urn:cts:compnov:bible.genesis:8.8,septuagint,ls.n363
191,urn:cts:compnov:bible.genesis:8.8,septuagint,ls.n15868
192,urn:cts:compnov:bible.genesis:8.9,greek,lsj.n31130
192,urn:cts:compnov:bible.genesis:8.9,greek,lsj.n61791
192,urn:cts:compnov:bible.genesis:8.9,vulgate,ls.n24717
192,urn:cts:compnov:bible.genesis:8.9,vulgate,ls.n41284
192,urn:cts:compnov:bible.genesis:8.9,vulgate,ls.n46529
192,urn:cts:compnov:bible.genesis:8.9,targum,ls.n24717
192,urn:cts:compnov:bible.genesis:8.9,targum,ls.n46529
192,urn:cts:compnov:bible.genesis:8.9,targum,ls.n17964
192,urn:cts:compnov:bible.genesis:8.9,targum,ls.n15868
193,urn:cts:compnov:bible.genesis:8.10,vulgate,ls.n14028
193,urn:cts:compnov:bible.genesis:8.10,septuagint,ls.n46529
193,urn:cts:compnov:bible.genesis:8.10,septuagint,ls.n20077
193,urn:cts:compnov:bible.genesis:8.10,septuagint,ls.n8938
193,urn:cts:compnov:bible.genesis:8.10,septuagint,ls.n7622
194,urn:cts:compnov:bible.genesis:8.11,greek,lsj.n45996
194,urn:cts:compnov:bible.genesis:8.11,greek,lsj.n22210
194,urn:cts:compnov:bible.genesis:8.11,vulgate,ls.n50442
194,urn:cts:compnov:bible.genesis:8.11,vulgate,ls.n51044
194,urn:cts:compnov:bible.genesis:8.11,vulgate,ls.n24114
194,urn:cts:compnov:bible.genesis:8.11,vulgate,ls.n7622
194,urn:cts:compnov:bible.genesis:8.11,targum,ls.n8938
194,urn:cts:compnov:bible.genesis:8.11,targum,ls.n46529
195,urn:cts:compnov:bible.genesis:8.12,vulgate,ls.n46529
195,urn:cts:compnov:bible.genesis:8.12,targum,ls.n46529
195,urn:cts:compnov:bible.genesis:8.12,septuagint,ls.n17516
195,urn:cts:compnov:bible.genesis:8.12,septuagint,ls.n46529
195,urn:cts:compnov:bible.genesis:8.12,septuagint,ls.n2980
195,urn:cts:compnov:bible.genesis:8.12,septuagint,ls.n47640
195,urn:cts:compnov:bible.genesis:8.12,septuagint,ls.n14341
196,urn:cts:compnov:bible.genesis:8.13,greek,lsj.n22209
196,urn:cts:compnov:bible.genesis:8.13,greek,lsj.n74735
196,urn:cts:compnov:bible.genesis:8.13,vulgate,ls.n46529
196,urn:cts:compnov:bible.genesis:8.13,vulgate,ls.n2980
196,urn:cts:compnov:bible.genesis:8.13,vulgate,ls.n47640
196,urn:cts:compnov:bible.genesis:8.13,vulgate,ls.n50883
196,urn:cts:compnov:bible.genesis:8.13,targum,ls.n17516
196,urn:cts:compnov:bible.genesis:8.13,targum,ls.n46529
196,urn:cts:compnov:bible.genesis:8.13,targum,ls.n47640
196,urn:cts:compnov:bible.genesis:8.13,septuagint,ls.n46529
197,urn:cts:compnov:bible.genesis:8.14,vulgate,ls.n46529
197,urn:cts:compnov:bible.genesis:8.14,targum,ls.n46529
197,urn:cts:compnov:bible.genesis:8.14,septuagint,ls.n2980
198,urn:cts:compnov:bible.genesis:8.15,greek,lsj.n31161
198,urn:cts:compnov:bible.genesis:8.15,greek,lsj.n62205
198,urn:cts:compnov:bible.genesis:8.15,vulgate,ls.n26988
198,urn:cts:compnov:bible.genesis:8.15,vulgate,ls.n46529
198,urn:cts:compnov:bible.genesis:8.15,vulgate,ls.n13804
198,urn:cts:compnov:bible.genesis:8.15,targum,ls.n26988
198,urn:cts:compnov:bible.genesis:8.15,targum,ls.n46529
198,urn:cts:compnov:bible.genesis:8.15,targum,ls.n13804
198,urn:cts:compnov:bible.genesis:8.15,septuagint,ls.n13804
200,urn:cts:compnov:bible.genesis:8.17,greek,lsj.n31130
200,urn:cts:compnov:bible.genesis:8.17,vulgate,ls.n46529
200,urn:cts:compnov:bible.genesis:8.17,vulgate,ls.n41252
200,urn:cts:compnov:bible.genesis:8.17,vulgate,ls.n11570
200,urn:cts:compnov:bible.genesis:8.17,vulgate,ls.n29924
200,urn:cts:compnov:bible.genesis:8.17,vulgate,ls.n15868
200,urn:cts:compnov:bible.genesis:8.17,targum,ls.n46529
200,urn:cts:compnov:bible.genesis:8.17,targum,ls.n41252
200,urn:cts:compnov:bible.genesis:8.17,targum,ls.n29924
200,urn:cts:compnov:bible.genesis:8.17,targum,ls.n11570
200,urn:cts:compnov:bible.genesis:8.17,septuagint,ls.n46529
200,urn:cts:compnov:bible.genesis:8.17,septuagint,ls.n29781
200,urn:cts:compnov:bible.genesis:8.17,septuagint,ls.n11570
200,urn:cts:compnov:bible.genesis:8.17,septuagint,ls.n29924
200,urn:cts:compnov:bible.genesis:8.17,septuagint,ls.n41195
201,urn:cts:compnov:bible.genesis:8.18,vulgate,ls.n46529
201,urn:cts:compnov:bible.genesis:8.18,vulgate,ls.n15868
201,urn:cts:compnov:bible.genesis:8.18,targum,ls.n46529
201,urn:cts:compnov:bible.genesis:8.18,targum,ls.n15868
201,urn:cts:compnov:bible.genesis:8.18,septuagint,ls.n46529
201,urn:cts:compnov:bible.genesis:8.18,septuagint,ls.n15868
202,urn:cts:compnov:bible.genesis:8.19,vulgate,ls.n41252
202,urn:cts:compnov:bible.genesis:8.19,vulgate,ls.n46529
202,urn:cts:compnov:bible.genesis:8.19,targum,ls.n29781
202,urn:cts:compnov:bible.genesis:8.19,targum,ls.n46529
202,urn:cts:compnov:bible.genesis:8.19,septuagint,ls.n29781
202,urn:cts:compnov:bible.genesis:8.19,septuagint,ls.n46529
203,urn:cts:compnov:bible.genesis:8.20,greek,lsj.n61791
203,urn:cts:compnov:bible.genesis:8.20,targum,ls.n17964
203,urn:cts:compnov:bible.genesis:8.20,septuagint,ls.n363
204,urn:cts:compnov:bible.genesis:8.21,greek,lsj.n31161
204,urn:cts:compnov:bible.genesis:8.21,greek,lsj.n84234
204,urn:cts:compnov:bible.genesis:8.21,vulgate,ls.n46529
204,urn:cts:compnov:bible.genesis:8.21,vulgate,ls.n43681
204,urn:cts:compnov:bible.genesis:8.21,vulgate,ls.n950
204,urn:cts:compnov:bible.genesis:8.21,vulgate,ls.n34771
204,urn:cts:compnov:bible.genesis:8.21,vulgate,ls.n51238
204,urn:cts:compnov:bible.genesis:8.21,vulgate,ls.n17516
204,urn:cts:compnov:bible.genesis:8.21,targum,ls.n13804
204,urn:cts:compnov:bible.genesis:8.21,targum,ls.n43681
204,urn:cts:compnov:bible.genesis:8.21,targum,ls.n46529
204,urn:cts:compnov:bible.genesis:8.21,targum,ls.n34771
204,urn:cts:compnov:bible.genesis:8.21,targum,ls.n17516
204,urn:cts:compnov:bible.genesis:8.21,septuagint,ls.n46529
204,urn:cts:compnov:bible.genesis:8.21,septuagint,ls.n950
204,urn:cts:compnov:bible.genesis:8.21,septuagint,ls.n34771
204,urn:cts:compnov:bible.genesis:8.21,septuagint,ls.n17516
205,urn:cts:compnov:bible.genesis:8.22,vulgate,ls.n41284
205,urn:cts:compnov:bible.genesis:8.22,targum,ls.n7622
205,urn:cts:compnov:bible.genesis:8.22,septuagint,ls.n41284
206,urn:cts:compnov:bible.genesis:9.1,greek,lsj.n31161
206,urn:cts:compnov:bible.genesis:9.1,vulgate,ls.n13804
206,urn:cts:compnov:bible.genesis:9.1,vulgate,ls.n11570
206,urn:cts:compnov:bible.genesis:9.1,vulgate,ls.n29924
206,urn:cts:compnov:bible.genesis:9.1,vulgate,ls.n41195
206,urn:cts:compnov:bible.genesis:9.1,targum,ls.n13804
206,urn:cts:compnov:bible.genesis:9.1,targum,ls.n11570
206,urn:cts:compnov:bible.genesis:9.1,targum,ls.n29924
206,urn:cts:compnov:bible.genesis:9.1,targum,ls.n41195
206,urn:cts:compnov:bible.genesis:9.1,septuagint,ls.n13804
206,urn:cts:compnov:bible.genesis:9.1,septuagint,ls.n11570
206,urn:cts:compnov:bible.genesis:9.1,septuagint,ls.n29924
206,urn:cts:compnov:bible.genesis:9.1,septuagint,ls.n41195
207,urn:cts:compnov:bible.genesis:9.2,greek,lsj.n26447
207,urn:cts:compnov:bible.genesis:9.2,vulgate,ls.n46529
207,urn:cts:compnov:bible.genesis:9.2,vulgate,ls.n29781
207,urn:cts:compnov:bible.genesis:9.2,vulgate,ls.n48671
207,urn:cts:compnov:bible.genesis:9.2,targum,ls.n46529
207,urn:cts:compnov:bible.genesis:9.2,targum,ls.n41252
207,urn:cts:compnov:bible.genesis:9.2,targum,ls.n48671
207,urn:cts:compnov:bible.genesis:9.2,septuagint,ls.n14697
207,urn:cts:compnov:bible.genesis:9.2,septuagint,ls.n46529
207,urn:cts:compnov:bible.genesis:9.2,septuagint,ls.n29781
207,urn:cts:compnov:bible.genesis:9.2,septuagint,ls.n12628
208,urn:cts:compnov:bible.genesis:9.3,greek,lsj.n31130
208,urn:cts:compnov:bible.genesis:9.3,greek,lsj.n46123
208,urn:cts:compnov:bible.genesis:9.3,greek,lsj.n26447
208,urn:cts:compnov:bible.genesis:9.3,vulgate,ls.n29781
208,urn:cts:compnov:bible.genesis:9.3,vulgate,ls.n51238
208,urn:cts:compnov:bible.genesis:9.3,vulgate,ls.n46529
208,urn:cts:compnov:bible.genesis:9.3,vulgate,ls.n51044
208,urn:cts:compnov:bible.genesis:9.3,vulgate,ls.n48671
208,urn:cts:compnov:bible.genesis:9.3,targum,ls.n29781
208,urn:cts:compnov:bible.genesis:9.3,targum,ls.n46529
208,urn:cts:compnov:bible.genesis:9.3,targum,ls.n12628
208,urn:cts:compnov:bible.genesis:9.3,septuagint,ls.n46529
208,urn:cts:compnov:bible.genesis:9.3,septuagint,ls.n12628
209,urn:cts:compnov:bible.genesis:9.4,vulgate,ls.n16677
210,urn:cts:compnov:bible.genesis:9.5,targum,ls.n15293
211,urn:cts:compnov:bible.genesis:9.6,greek,lsj.n84234
211,urn:cts:compnov:bible.genesis:9.6,vulgate,ls.n15293
211,urn:cts:compnov:bible.genesis:9.6,vulgate,ls.n19048
211,urn:cts:compnov:bible.genesis:9.6,vulgate,ls.n17516
211,urn:cts:compnov:bible.genesis:9.6,vulgate,ls.n46529
211,urn:cts:compnov:bible.genesis:9.6,targum,ls.n15293
211,urn:cts:compnov:bible.genesis:9.6,targum,ls.n19048
211,urn:cts:compnov:bible.genesis:9.6,targum,ls.n17516
211,urn:cts:compnov:bible.genesis:9.6,septuagint,ls.n17516
212,urn:cts:compnov:bible.genesis:9.7,vulgate,ls.n11570
212,urn:cts:compnov:bible.genesis:9.7,vulgate,ls.n29924
212,urn:cts:compnov:bible.genesis:9.7,vulgate,ls.n15868
212,urn:cts:compnov:bible.genesis:9.7,targum,ls.n11570
212,urn:cts:compnov:bible.genesis:9.7,targum,ls.n29924
212,urn:cts:compnov:bible.genesis:9.7,targum,ls.n17516
212,urn:cts:compnov:bible.genesis:9.7,septuagint,ls.n11570
212,urn:cts:compnov:bible.genesis:9.7,septuagint,ls.n29924
212,urn:cts:compnov:bible.genesis:9.7,septuagint,ls.n41195
212,urn:cts:compnov:bible.genesis:9.7,septuagint,ls.n14697
213,urn:cts:compnov:bible.genesis:9.8,greek,lsj.n31161
213,urn:cts:compnov:bible.genesis:9.8,greek,lsj.n62205
213,urn:cts:compnov:bible.genesis:9.8,vulgate,ls.n13804
213,urn:cts:compnov:bible.genesis:9.8,vulgate,ls.n15868
213,urn:cts:compnov:bible.genesis:9.8,targum,ls.n13804
213,urn:cts:compnov:bible.genesis:9.8,targum,ls.n15868
213,urn:cts:compnov:bible.genesis:9.8,septuagint,ls.n15868
214,urn:cts:compnov:bible.genesis:9.9,septuagint,ls.n13804
214,urn:cts:compnov:bible.genesis:9.9,septuagint,ls.n45294
215,urn:cts:compnov:bible.genesis:9.10,greek,lsj.n46123
215,urn:cts:compnov:bible.genesis:9.10,greek,lsj.n31130
215,urn:cts:compnov:bible.genesis:9.10,greek,lsjx.n37200
215,urn:cts:compnov:bible.genesis:9.10,vulgate,ls.n51238
215,urn:cts:compnov:bible.genesis:9.10,vulgate,ls.n46529
215,urn:cts:compnov:bible.genesis:9.10,targum,ls.n46529
215,urn:cts:compnov:bible.genesis:9.10,septuagint,ls.n46529
216,urn:cts:compnov:bible.genesis:9.11,greek,lsj.n51241
216,urn:cts:compnov:bible.genesis:9.11,greek,lsj.n12641
216,urn:cts:compnov:bible.genesis:9.11,vulgate,ls.n24257
216,urn:cts:compnov:bible.genesis:9.11,vulgate,ls.n46529
216,urn:cts:compnov:bible.genesis:9.11,targum,ls.n46529
216,urn:cts:compnov:bible.genesis:9.11,septuagint,ls.n29707
216,urn:cts:compnov:bible.genesis:9.11,septuagint,ls.n46529
217,urn:cts:compnov:bible.genesis:9.12,greek,lsj.n31161
217,urn:cts:compnov:bible.genesis:9.12,greek,lsj.n26447
217,urn:cts:compnov:bible.genesis:9.12,greek,lsj.n46123
217,urn:cts:compnov:bible.genesis:9.12,greek,lsj.n31130
217,urn:cts:compnov:bible.genesis:9.12,vulgate,ls.n13804
217,urn:cts:compnov:bible.genesis:9.12,vulgate,ls.n14599
217,urn:cts:compnov:bible.genesis:9.12,vulgate,ls.n51238
217,urn:cts:compnov:bible.genesis:9.12,vulgate,ls.n46529
217,urn:cts:compnov:bible.genesis:9.12,targum,ls.n13804
217,urn:cts:compnov:bible.genesis:9.12,targum,ls.n46529
217,urn:cts:compnov:bible.genesis:9.12,targum,ls.n37010
217,urn:cts:compnov:bible.genesis:9.12,septuagint,ls.n13804
217,urn:cts:compnov:bible.genesis:9.12,septuagint,ls.n14599
217,urn:cts:compnov:bible.genesis:9.12,septuagint,ls.n46529
218,urn:cts:compnov:bible.genesis:9.13,greek,lsj.n103922
218,urn:cts:compnov:bible.genesis:9.13,vulgate,ls.n37010
218,urn:cts:compnov:bible.genesis:9.13,vulgate,ls.n46529
218,urn:cts:compnov:bible.genesis:9.13,targum,ls.n37010
218,urn:cts:compnov:bible.genesis:9.13,targum,ls.n46529
218,urn:cts:compnov:bible.genesis:9.13,septuagint,ls.n37010
218,urn:cts:compnov:bible.genesis:9.13,septuagint,ls.n46529
219,urn:cts:compnov:bible.genesis:9.14,vulgate,ls.n3120
219,urn:cts:compnov:bible.genesis:9.14,targum,ls.n46529
219,urn:cts:compnov:bible.genesis:9.14,septuagint,ls.n46529
219,urn:cts:compnov:bible.genesis:9.14,septuagint,ls.n3120
220,urn:cts:compnov:bible.genesis:9.15,greek,lsj.n31130
220,urn:cts:compnov:bible.genesis:9.15,greek,lsj.n46123
220,urn:cts:compnov:bible.genesis:9.15,vulgate,ls.n51238
220,urn:cts:compnov:bible.genesis:9.15,vulgate,ls.n46529
220,urn:cts:compnov:bible.genesis:9.15,targum,ls.n46529
220,urn:cts:compnov:bible.genesis:9.15,septuagint,ls.n46529
221,urn:cts:compnov:bible.genesis:9.16,greek,lsj.n74735
221,urn:cts:compnov:bible.genesis:9.16,greek,lsj.n46123
221,urn:cts:compnov:bible.genesis:9.16,greek,lsj.n31130
221,urn:cts:compnov:bible.genesis:9.16,vulgate,ls.n46529
221,urn:cts:compnov:bible.genesis:9.16,vulgate,ls.n50883
221,urn:cts:compnov:bible.genesis:9.16,vulgate,ls.n51238
221,urn:cts:compnov:bible.genesis:9.16,targum,ls.n46529
221,urn:cts:compnov:bible.genesis:9.16,septuagint,ls.n46529
222,urn:cts:compnov:bible.genesis:9.17,greek,lsj.n31161
222,urn:cts:compnov:bible.genesis:9.17,greek,lsj.n31130
222,urn:cts:compnov:bible.genesis:9.17,vulgate,ls.n13804
222,urn:cts:compnov:bible.genesis:9.17,vulgate,ls.n46529
222,urn:cts:compnov:bible.genesis:9.17,vulgate,ls.n10632
222,urn:cts:compnov:bible.genesis:9.17,targum,ls.n13804
222,urn:cts:compnov:bible.genesis:9.17,targum,ls.n46529
222,urn:cts:compnov:bible.genesis:9.17,septuagint,ls.n10632
222,urn:cts:compnov:bible.genesis:9.17,septuagint,ls.n46529
223,urn:cts:compnov:bible.genesis:9.18,greek,lsj.n31130
223,urn:cts:compnov:bible.genesis:9.18,greek,lsjx.n37200
223,urn:cts:compnov:bible.genesis:9.18,vulgate,ls.n46529
223,urn:cts:compnov:bible.genesis:9.18,targum,ls.n46529
223,urn:cts:compnov:bible.genesis:9.18,septuagint,ls.n46529
224,urn:cts:compnov:bible.genesis:9.19,greek,lsj.n31130
224,urn:cts:compnov:bible.genesis:9.19,vulgate,ls.n46529
224,urn:cts:compnov:bible.genesis:9.19,targum,ls.n46529
224,urn:cts:compnov:bible.genesis:9.19,septuagint,ls.n46529
225,urn:cts:compnov:bible.genesis:9.20,greek,lsj.n16051
225,urn:cts:compnov:bible.genesis:9.20,vulgate,ls.n8883
225,urn:cts:compnov:bible.genesis:9.20,targum,ls.n6614
225,urn:cts:compnov:bible.genesis:9.20,septuagint,ls.n6614
226,urn:cts:compnov:bible.genesis:9.21,vulgate,ls.n5275
226,urn:cts:compnov:bible.genesis:9.21,vulgate,ls.n46529
226,urn:cts:compnov:bible.genesis:9.21,targum,ls.n5275
226,urn:cts:compnov:bible.genesis:9.21,targum,ls.n46529
226,urn:cts:compnov:bible.genesis:9.21,septuagint,ls.n5275
